Time,name,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5
1648914847.290487,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.290542,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.307376,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.3274045,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.3473222,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.3673944,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.3874025,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.407322,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.427365,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.4474099,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.467375,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.4873748,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.507502,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.5274065,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.5474296,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.5673187,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.5873222,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.6072965,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.627303,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.6473615,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.6674085,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.687374,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.707356,arm,0.0076699042692780495,-1.90827214717865,1.6198837757110596,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.727302,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.7473986,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.7673347,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.7873602,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.8073058,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.827346,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.8473496,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.8673382,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.8873239,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.9073281,arm,0.00920388475060463,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
1648914847.9273748,arm,0.0076699042692780495,-1.90827214717865,1.6183497905731201,-0.006135923322290182,0.7654564380645752,-0.004601942375302315
