Time,name,cmd
1649018001.4902825,gripper,0.07457608729600906
1649018001.4902918,gripper,0.07457608729600906
1649018001.5088844,gripper,0.07457608729600906
1649018001.528988,gripper,0.07457608729600906
1649018001.5489283,gripper,0.07457608729600906
1649018001.5690258,gripper,0.07457608729600906
1649018001.588942,gripper,0.07457608729600906
1649018001.608903,gripper,0.07457608729600906
1649018001.628985,gripper,0.07459302991628647
1649018001.6489604,gripper,0.07457608729600906
1649018001.6689157,gripper,0.07457608729600906
1649018001.6889887,gripper,0.07457608729600906
1649018001.708915,gripper,0.07457608729600906
1649018001.7290034,gripper,0.07457608729600906
1649018001.7488968,gripper,0.07457608729600906
1649018001.7689812,gripper,0.07457608729600906
1649018001.7889411,gripper,0.07457608729600906
1649018001.8089807,gripper,0.07457608729600906
1649018001.8288903,gripper,0.07457608729600906
1649018001.8489285,gripper,0.07457608729600906
1649018001.8690214,gripper,0.07457608729600906
1649018001.8889463,gripper,0.07457608729600906
1649018001.9089608,gripper,0.07457608729600906
1649018001.9289403,gripper,0.07457608729600906
1649018001.9489717,gripper,0.07457608729600906
1649018001.969032,gripper,0.07457608729600906
1649018001.9890258,gripper,0.07457608729600906
1649018002.009001,gripper,0.07457608729600906
1649018002.029034,gripper,0.07457608729600906
1649018002.0488346,gripper,0.07457608729600906
1649018002.068968,gripper,0.07457608729600906
1649018002.0889661,gripper,0.07457608729600906
1649018002.1089592,gripper,0.07457608729600906
1649018002.1289775,gripper,0.07457608729600906
1649018002.1489527,gripper,0.07457608729600906
1649018002.1689603,gripper,0.07457608729600906
1649018002.1889963,gripper,0.07457608729600906
1649018002.2088954,gripper,0.07457608729600906
1649018002.228892,gripper,0.07457608729600906
1649018002.248924,gripper,0.07457608729600906
1649018002.2689707,gripper,0.07457608729600906
1649018002.2890117,gripper,0.07457608729600906
1649018002.3089042,gripper,0.07457608729600906
1649018002.3289323,gripper,0.07457608729600906
1649018002.3490076,gripper,0.07457608729600906
1649018002.3689427,gripper,0.07457608729600906
1649018002.3890016,gripper,0.07457608729600906
1649018002.4089615,gripper,0.07457608729600906
1649018002.428881,gripper,0.07457608729600906
1649018002.4490192,gripper,0.07457608729600906
1649018002.468958,gripper,0.07457608729600906
1649018002.4889932,gripper,0.07457608729600906
1649018002.5089753,gripper,0.07457608729600906
1649018002.528913,gripper,0.07457608729600906
1649018002.5489557,gripper,0.07457608729600906
1649018002.5690157,gripper,0.07457608729600906
1649018002.5889382,gripper,0.07457608729600906
1649018002.6089673,gripper,0.07457608729600906
1649018002.6289456,gripper,0.07457608729600906
1649018002.6488721,gripper,0.07457608729600906
1649018002.6688862,gripper,0.07457608729600906
1649018002.6890254,gripper,0.07457608729600906
1649018002.709017,gripper,0.07457608729600906
1649018002.7289813,gripper,0.07457608729600906
1649018002.7489102,gripper,0.07457608729600906
1649018002.7689521,gripper,0.07457608729600906
1649018002.7889605,gripper,0.07457608729600906
1649018002.8090122,gripper,0.07457608729600906
1649018002.8290043,gripper,0.07457608729600906
1649018002.8489134,gripper,0.07457608729600906
1649018002.8689613,gripper,0.07457608729600906
1649018002.8889058,gripper,0.07457608729600906
1649018002.9089541,gripper,0.07457608729600906
1649018002.9289315,gripper,0.07457608729600906
1649018002.9489145,gripper,0.07457608729600906
1649018002.9689205,gripper,0.07457608729600906
1649018002.9890249,gripper,0.07457608729600906
1649018003.008981,gripper,0.07457608729600906
1649018003.0289526,gripper,0.07457608729600906
1649018003.048959,gripper,0.07457608729600906
1649018003.0690215,gripper,0.07457608729600906
1649018003.0889554,gripper,0.07457608729600906
1649018003.1088781,gripper,0.07457608729600906
1649018003.1288998,gripper,0.07457608729600906
1649018003.1490529,gripper,0.07457608729600906
1649018003.168944,gripper,0.07457608729600906
1649018003.188967,gripper,0.07457608729600906
1649018003.2089493,gripper,0.07457608729600906
1649018003.228947,gripper,0.07457608729600906
1649018003.2489398,gripper,0.07457608729600906
1649018003.2689364,gripper,0.07457608729600906
