Time,name,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5
1649557382.745982,arm,0.08130098134279251,-0.2914563715457916,-0.0782330259680748,-0.05675728991627693,1.699650764465332,0.0
1649557382.7460382,arm,0.08130098134279251,-0.2914563715457916,-0.08130098134279251,-0.05675728991627693,1.7149906158447266,0.0
1649557382.7653933,arm,0.08130098134279251,-0.2914563715457916,-0.08130098134279251,-0.05675728991627693,1.7149906158447266,0.0
1649557382.7853749,arm,0.08130098134279251,-0.2914563715457916,-0.07976700365543365,-0.05675728991627693,1.7180585861206055,0.0
1649557382.8052685,arm,0.08130098134279251,-0.2914563715457916,-0.07976700365543365,-0.05675728991627693,1.728796362876892,0.0
1649557382.8253012,arm,0.08130098134279251,-0.2914563715457916,-0.0782330259680748,-0.05675728991627693,1.7426022291183472,0.0
1649557382.8452168,arm,0.08130098134279251,-0.2914563715457916,-0.0782330259680748,-0.05522330850362778,1.7502721548080444,0.0
1649557382.8652968,arm,0.08130098134279251,-0.2914563715457916,-0.0782330259680748,-0.05368933081626892,1.7579420804977417,0.0
1649557382.8853216,arm,0.08130098134279251,-0.2914563715457916,-0.0782330259680748,-0.052155349403619766,1.76407790184021,0.0
1649557382.905296,arm,0.08130098134279251,-0.2914563715457916,-0.07976700365543365,-0.052155349403619766,1.7717478275299072,0.0
1649557382.9254396,arm,0.08130098134279251,-0.2914563715457916,-0.08130098134279251,-0.05062136799097061,1.7732818126678467,0.0
1649557382.9452715,arm,0.08130098134279251,-0.2914563715457916,-0.08283496648073196,-0.05062136799097061,1.7763497829437256,0.0
1649557382.9653146,arm,0.07976700365543365,-0.2914563715457916,-0.08436894416809082,-0.05062136799097061,1.7763497829437256,0.0
1649557382.9852734,arm,0.07976700365543365,-0.2914563715457916,-0.08590292930603027,-0.05062136799097061,1.7763497829437256,0.0
1649557383.0053198,arm,0.07976700365543365,-0.2914563715457916,-0.08743690699338913,-0.05062136799097061,1.7763497829437256,0.0
1649557383.0253043,arm,0.07976700365543365,-0.2914563715457916,-0.09050486981868744,-0.05062136799097061,1.7763497829437256,0.0
1649557383.045386,arm,0.07976700365543365,-0.2914563715457916,-0.0920388475060463,-0.05062136799097061,1.777883768081665,0.0
1649557383.0653665,arm,0.0782330259680748,-0.2914563715457916,-0.0920388475060463,-0.0475534051656723,1.7763497829437256,0.0
1649557383.085312,arm,0.0782330259680748,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.7763497829437256,0.0
1649557383.1053598,arm,0.07669904083013535,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.7763497829437256,0.0
1649557383.125388,arm,0.07363107800483704,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.777883768081665,0.0
1649557383.1453218,arm,0.07363107800483704,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.777883768081665,0.0
1649557383.1653464,arm,0.07209710031747818,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.7763497829437256,0.0
1649557383.1853197,arm,0.07363107800483704,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.777883768081665,0.0
1649557383.2053547,arm,0.07363107800483704,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.7763497829437256,0.0
1649557383.2253642,arm,0.07363107800483704,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.7763497829437256,0.0
1649557383.2452383,arm,0.07209710031747818,-0.2914563715457916,-0.09357283264398575,-0.05062136799097061,1.777883768081665,0.0
1649557383.2653677,arm,0.07363107800483704,-0.2914563715457916,-0.0951068103313446,-0.05062136799097061,1.7763497829437256,0.0
1649557383.2853308,arm,0.07363107800483704,-0.2914563715457916,-0.0951068103313446,-0.05062136799097061,1.7763497829437256,0.0
1649557383.3052936,arm,0.07363107800483704,-0.2914563715457916,-0.0951068103313446,-0.05062136799097061,1.7763497829437256,0.0
1649557383.3253374,arm,0.07363107800483704,-0.2899223864078522,-0.09664079546928406,-0.05062136799097061,1.7763497829437256,0.0
1649557383.3453197,arm,0.07209710031747818,-0.2899223864078522,-0.09664079546928406,-0.0475534051656723,1.7763497829437256,0.0
1649557383.3653262,arm,0.07209710031747818,-0.2883884012699127,-0.09817477315664291,-0.05062136799097061,1.7763497829437256,0.0
1649557383.385348,arm,0.07209710031747818,-0.2899223864078522,-0.09817477315664291,-0.0475534051656723,1.7763497829437256,0.0
1649557383.4052892,arm,0.07363107800483704,-0.2883884012699127,-0.09970875084400177,-0.0475534051656723,1.7763497829437256,0.0
1649557383.425264,arm,0.07363107800483704,-0.2883884012699127,-0.10124273598194122,-0.05062136799097061,1.7763497829437256,0.0
1649557383.4452672,arm,0.07209710031747818,-0.2883884012699127,-0.10124273598194122,-0.0475534051656723,1.7763497829437256,0.0
