Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,cam1_marker.header.seq,cam1_marker.header.stamp.secs,cam1_marker.header.stamp.nsecs,cam1_marker.header.frame_id,cam1_marker.id,cam1_marker.time,cam1_marker.confidence,cam1_marker.pose.header.seq,cam1_marker.pose.header.stamp.secs,cam1_marker.pose.header.stamp.nsecs,cam1_marker.pose.header.frame_id,cam1_marker.pose.pose.position.x,cam1_marker.pose.pose.position.y,cam1_marker.pose.pose.position.z,cam1_marker.pose.pose.orientation.x,cam1_marker.pose.pose.orientation.y,cam1_marker.pose.pose.orientation.z,cam1_marker.pose.pose.orientation.w,cam2_marker.header.seq,cam2_marker.header.stamp.secs,cam2_marker.header.stamp.nsecs,cam2_marker.header.frame_id,cam2_marker.id,cam2_marker.time,cam2_marker.confidence,cam2_marker.pose.header.seq,cam2_marker.pose.header.stamp.secs,cam2_marker.pose.header.stamp.nsecs,cam2_marker.pose.header.frame_id,cam2_marker.pose.pose.position.x,cam2_marker.pose.pose.position.y,cam2_marker.pose.pose.position.z,cam2_marker.pose.pose.orientation.x,cam2_marker.pose.pose.orientation.y,cam2_marker.pose.pose.orientation.z,cam2_marker.pose.pose.orientation.w,cam3_marker.header.seq,cam3_marker.header.stamp.secs,cam3_marker.header.stamp.nsecs,cam3_marker.header.frame_id,cam3_marker.id,cam3_marker.time,cam3_marker.confidence,cam3_marker.pose.header.seq,cam3_marker.pose.header.stamp.secs,cam3_marker.pose.header.stamp.nsecs,cam3_marker.pose.header.frame_id,cam3_marker.pose.pose.position.x,cam3_marker.pose.pose.position.y,cam3_marker.pose.pose.position.z,cam3_marker.pose.pose.orientation.x,cam3_marker.pose.pose.orientation.y,cam3_marker.pose.pose.orientation.z,cam3_marker.pose.pose.orientation.w,avg_marker.header.seq,avg_marker.header.stamp.secs,avg_marker.header.stamp.nsecs,avg_marker.header.frame_id,avg_marker.id,avg_marker.time,avg_marker.confidence,avg_marker.pose.header.seq,avg_marker.pose.header.stamp.secs,avg_marker.pose.header.stamp.nsecs,avg_marker.pose.header.frame_id,avg_marker.pose.pose.position.x,avg_marker.pose.pose.position.y,avg_marker.pose.pose.position.z,avg_marker.pose.pose.orientation.x,avg_marker.pose.pose.orientation.y,avg_marker.pose.pose.orientation.z,avg_marker.pose.pose.orientation.w,joint_states.header.seq,joint_states.header.stamp.secs,joint_states.header.stamp.nsecs,joint_states.header.frame_id,joint_states.name,joint_states.position,joint_states.velocity,joint_states.effort
1652333190.7191632,0,0,0,,335,1652333190,673041821,wx250s/base_link,0,1652333190.6730418,0,0,0,0,,0.46015187800261537,-0.0005472990504713799,0.14098256153945554,-0.09403348486313093,0.05368592726228595,-0.7898265198575415,0.6036966071365719,363,1652333190,663926601,wx250s/base_link,0,1652333190.6639266,0,0,0,0,,0.4620494344166892,-0.005858082653030547,0.14680817862622808,-0.13054201300883483,0.05250901537223999,-0.7899772952655241,0.596772535485009,373,1652333190,660750389,wx250s/base_link,0,1652333190.6607504,0,0,0,0,,0.4625988493646099,-0.0061710901375933574,0.13798797238444227,-0.4362618445361854,0.2817486788810983,-0.6846879573871455,0.5113664888899736,0,0,0,,0,1652333190.6659062,0,0,0,0,,0.4616000539279715,-0.004192157280365095,0.14192623751670863,-0.2202791141360504,0.12931454050520808,-0.754830590836737,0.5706118771705181,1814,1652333190,654527241,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.2178252786397934, 0.8436894416809082, 0.09050486981868744, -0.37275734543800354, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.023980824276804924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.7792134,1,0,0,,336,1652333190,706640005,wx250s/base_link,0,1652333190.70664,0,0,0,0,,0.46090029004163724,-0.0005511056510124988,0.13942900277321874,-0.09161672099885618,0.054717690542616104,-0.7912298639374324,0.6021359092336649,364,1652333190,697515488,wx250s/base_link,0,1652333190.6975155,0,0,0,0,,0.4617968687998709,-0.005823028548540568,0.14625730521957725,-0.12617211228190953,0.06042826341407513,-0.7895355450146083,0.5975471916272103,374,1652333190,694341898,wx250s/base_link,0,1652333190.694342,0,0,0,0,,0.4636181710381094,-0.005984958774339272,0.1399575989125843,-0.10237458206894261,0.032734987885815844,-0.7881737959384445,0.6059949941297437,0,0,0,,0,1652333190.6994991,0,0,0,0,,0.46210510995987253,-0.004119697657964113,0.14188130230179344,-0.10672113844990277,0.04929364728083569,-0.7896464016301618,0.6018926983302063,1818,1652333190,695500788,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.012271846644580364, -0.2178252786397934, 0.8436894416809082, 0.09050486981868744, -0.37275734543800354, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.023980824276804924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.819139,2,0,0,,337,1652333190,740238190,wx250s/base_link,0,1652333190.7402382,0,0,0,0,,0.4604882218045546,-0.0006221653224831227,0.13934043562896026,-0.0921357324211611,0.054145978646657635,-0.789942040532012,0.6037969794622471,365,1652333190,731103897,wx250s/base_link,0,1652333190.731104,0,0,0,0,,0.46159648391125613,-0.0059065403020292714,0.1456553849084068,-0.12414206921938363,0.05749877039049739,-0.7903821722989304,0.5971420766999548,375,1652333190,727933168,wx250s/base_link,0,1652333190.7279332,0,0,0,0,,0.46273223154466,-0.006148713426496366,0.13852588014524458,-0.10444155681479561,0.03405945967587953,-0.7873824016838682,0.6065977810173993,0,0,0,,0,1652333190.7330916,0,0,0,0,,0.4616056457534903,-0.004225806350336253,0.1411739002275372,-0.10690645281844678,0.048568069571011514,-0.7892355381716035,0.602512279059867,1822,1652333190,734457406,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.012271846644580364, -0.2178252786397934, 0.8436894416809082, 0.09050486981868744, -0.374291330575943, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.8391805,3,0,0,,338,1652333190,773836374,wx250s/base_link,0,1652333190.7738364,0,0,0,0,,0.460923332041121,-0.0006870816952461462,0.13800133590711378,-0.0923158295526803,0.05361193390045428,-0.7911835066084865,0.6021895108918395,366,1652333190,764692783,wx250s/base_link,0,1652333190.7646928,0,0,0,0,,0.46143441775244587,-0.005981450318052216,0.14530364618219005,-0.1273321230110381,0.05821115745977555,-0.7902361293117128,0.5965943777200194,376,1652333190,761524200,wx250s/base_link,0,1652333190.7615242,0,0,0,0,,0.46326519847253766,-0.006155642351464687,0.13843287161518264,-0.44147931157032916,0.2832505107920528,-0.6837616896534469,0.5072820885401859,0,0,0,,0,1652333190.7666845,0,0,0,0,,0.4618743160887015,-0.0042747247882543495,0.14057928456816216,-0.22037575471134918,0.13169120071742754,-0.7550604418578821,0.5686886590506816,1826,1652333190,774505355,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.2178252786397934, 0.8452234268188477, 0.09050486981868744, -0.374291330575943, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.899176,4,0,0,,339,1652333190,807434559,wx250s/base_link,0,1652333190.8074346,0,0,0,0,,0.4615165730223191,-0.0006165181677299392,0.13595285556326453,-0.09176811013790127,0.05456765530265576,-0.7911334872198285,0.6022530949325892,367,1652333190,815075636,wx250s/base_link,0,1652333190.8150756,0,0,0,0,,0.460925403888203,-0.005917501460730418,0.14381815322565417,-0.11491649691266498,0.06416841552935135,-0.7907298802594882,0.5978485340373342,377,1652333190,795115471,wx250s/base_link,0,1652333190.7951155,0,0,0,0,,0.4639566675787147,-0.006103063217922193,0.13885015526727484,-0.4515864840379969,0.2768324730017435,-0.6808153724994588,0.5058891755062193,0,0,0,,0,1652333190.805875,0,0,0,0,,0.4621328814964123,-0.004212360948794183,0.13954038801873117,-0.21942369702952105,0.13185618127791687,-0.7542262466595918,0.5686636014920475,1830,1652333190,815572030,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.2178252786397934, 0.8467574119567871, 0.09050486981868744, -0.374291330575943, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.9192255,5,0,0,,340,1652333190,841032982,wx250s/base_link,0,1652333190.841033,0,0,0,0,,0.45867427521661264,-0.0003950939800992873,0.1368498301452385,-0.09477540668095469,0.056422682244967,-0.7903783460844679,0.6026078104849989,368,1652333190,848664045,wx250s/base_link,0,1652333190.848664,0,0,0,0,,0.46040884025800505,-0.005823882270835044,0.14135577162452106,-0.12643317856236216,0.053805351631199115,-0.7890934956079556,0.5987078508619029,378,1652333190,828706503,wx250s/base_link,0,1652333190.8287065,0,0,0,0,,0.4618120641918447,-0.00609805363102469,0.13554546915962717,-0.1047680397702449,0.03138733459741371,-0.7865268132190067,0.6077944267243032,0,0,0,,0,1652333190.839468,0,0,0,0,,0.4602983932221541,-0.004105676627319674,0.1379170236431289,-0.10865887500452058,0.04720512282452661,-0.7886662183038101,0.603036696023735,1832,1652333190,834510614,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.21629129350185394, 0.8467574119567871, 0.09050486981868744, -0.37275734543800354, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0, 0.023980824276804924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.9592628,6,0,0,,341,1652333190,874631166,wx250s/base_link,0,1652333190.8746312,0,0,0,0,,0.45899305645134636,-0.000592602963216839,0.1312972578306859,-0.09331155862050997,0.05804215886868032,-0.7901738414671813,0.6029505461334884,369,1652333190,882252693,wx250s/base_link,0,1652333190.8822527,0,0,0,0,,0.45954714635845584,-0.0060812316701289795,0.1373847796834421,-0.1335991514491445,0.05930511401103956,-0.7877270537285005,0.5984314990108913,379,1652333190,862297773,wx250s/base_link,0,1652333190.8622978,0,0,0,0,,0.46090708940298974,-0.006060392184839843,0.13168277290411268,-0.09733751416801488,0.033938326662422545,-0.7890274382541755,0.6056478349676481,0,0,0,,0,1652333190.8730605,0,0,0,0,,0.45981576407093067,-0.004244742272728553,0.13345493680608023,-0.10808274141255646,0.05042853318071414,-0.7889761111499524,0.6023432933706759,1836,1652333190,874744681,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.21168935298919678, 0.8513593673706055, 0.09050486981868744, -0.37275734543800354, -0.10737866163253784, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.04796164855360985, 0.04796164855360985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.9793096,7,0,0,,342,1652333190,908229589,wx250s/base_link,0,1652333190.9082296,0,0,0,0,,0.45734934787729375,-0.0021420795225294952,0.12525478704018705,-0.10847356635428745,0.07295006304370595,-0.7904313101549452,0.5984397360060897,370,1652333190,899046898,wx250s/base_link,0,1652333190.899047,0,0,0,0,,0.4586422595603545,-0.007074494371644993,0.13145505916217304,-0.11945624996730224,0.060632626325928064,-0.7909670893448025,0.5970133604384253,380,1652333190,895888805,wx250s/base_link,0,1652333190.8958888,0,0,0,0,,0.4596652416042615,-0.0073470149032817955,0.12439719426557189,-0.4462919390871657,0.2569182839976035,-0.6861246282109393,0.5138574656613878,0,0,0,,0,1652333190.901055,0,0,0,0,,0.4585522830139699,-0.005521196265818762,0.12703568015597733,-0.2247405851362518,0.1301669911224125,-0.7558410092368956,0.5697701873686344,1838,1652333190,895508050,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.010737866163253784, -0.20862139761447906, 0.8528933525085449, 0.09050486981868744, -0.37275734543800354, -0.10584467649459839, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.0959232971072197, 0.07194247096776962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1652333190.9991112,8,0,0,,343,1652333190,941827536,wx250s/base_link,0,1652333190.9418275,0,0,0,0,,0.4579122165788294,-0.004380411915190905,0.12337592993094648,-0.12502842618295565,0.0904619633052169,-0.7910425733681492,0.5919764969661171,371,1652333190,932636499,wx250s/base_link,0,1652333190.9326365,0,0,0,0,,0.45819169573269863,-0.009500199769538184,0.1261643726792956,-0.13636487058931598,0.07793390480962493,-0.7926316894031418,0.5891230206877038,381,1652333190,929480314,-1,0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1652333190.937232,0,0,0,0,,0.458051956155764,-0.006940305842364544,0.12477015130512104,-0.13069664838613582,0.08419793405742092,-0.7918371313856455,0.5905497588269104,1842,1652333190,934488941,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.012271846644580364, -0.19941750168800354, 0.8574953079223633, 0.0951068103313446, -0.374291330575943, -0.10124273598194122, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.16786576807498932, 0.0959232971072197, 0.023980824276804924, 0.0, 0.0959232971072197, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, -8.069999694824219, 0.0, 0.0, 0.0)"
1652333191.0391695,9,0,0,,344,1652333190,975425959,-1,0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,1652333190,966226101,wx250s/base_link,0,1652333190.966226,0,0,0,0,,0.462102023907408,-0.010308198015252748,0.1362129853072731,-0.13306810786466688,0.1092500763440562,-0.7951428539950954,0.581468091324597,382,1652333190,963071346,wx250s/base_link,0,1652333190.9630713,0,0,0,0,,0.4687627456204905,-0.009584987102174543,0.13533211114905996,-0.48783749309394364,0.2224227477218603,-0.6552929789011118,0.5321031981021928,0,0,0,,0,1652333190.9646487,0,0,0,0,,0.4654323847639492,-0.009946592558713645,0.13577254822816653,-0.31045280047930524,0.16583641203295824,-0.7252179164481036,0.5567856447133949,1846,1652333190,975335371,,"['waist', 'shoulder', 'elbow', 'forearm_roll', 'wrist_angle', 'wrist_rotate', 'gripper', 'left_finger', 'right_finger']","(-0.012271846644580364, -0.19788353145122528, 0.8513593673706055, 0.1089126393198967, -0.3773592710494995, -0.09357283264398575, -0.2592427730560303, 0.0162323210388422, -0.0162323210388422)","(0.0, 0.14388494193553925, 0.0, 0.16786576807498932, -0.04796164855360985, 0.14388494193553925, 0.0, 0.0, 0.0)","(0.0, 0.0, -2.690000057220459, 0.0, 0.0, -21.520000457763672, 0.0, 0.0, 0.0)"
